generator_id,osm_id,generator_type,name,source_layer,nearest_crossing_id,nearest_crossing_m,crossing_within_100m,crossing_within_150m,nearest_major_road_id,nearest_major_road_class,nearest_major_road_m,major_road_within_150m,signals_within_50m,nearest_crossing_signals_within_50m,nearest_crossing_major_road_m,traffic_calming_within_100m,sidewalk_no_roads_within_50m,lit_no_roads_within_50m,risk_score,risk_flags,data_quality_flags,review_wording,geometry_wkt,lon,lat
gen_0200,3139493129,kindergarten,גן מנגינה,gis_osm_pois_free_1,cross_0034,290.6,False,False,road_01400,tertiary,167.0,False,0,3,6.9,0,0,0,35,"[""no_mapped_crossing_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (190344.942774 677262.874038),34.895732799511165,32.188499700630764
gen_0284,295023155,park,,gis_osm_landuse_a_free_1,cross_0105,264.0,False,False,road_00664,primary,250.2,False,0,4,0.0,0,0,0,35,"[""no_mapped_crossing_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (190147.19915 676409.924749),34.89366200603043,32.18080292585487
gen_0055,1803011413,bus_stop,דרך קדומים/חטיבת הנח״ל,gis_osm_transport_free_1,cross_0207,252.0,False,False,road_00666,tertiary,195.5,False,0,0,92.6,0,0,0,35,"[""no_mapped_crossing_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (193991.60145 676509.895105),34.934422999509366,32.181798000633805
gen_0297,414496679,park,,gis_osm_landuse_a_free_1,cross_0207,223.4,False,False,road_00666,tertiary,231.6,False,0,0,92.6,0,0,0,35,"[""no_mapped_crossing_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (193970.1883 676473.676037),34.934196909645344,32.181470901839994
gen_0283,295021750,park,,gis_osm_landuse_a_free_1,cross_0101,213.9,False,False,road_00664,primary,212.8,False,0,4,0.0,0,0,0,35,"[""no_mapped_crossing_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (190310.082392 676530.02047),34.89538545693333,32.18189014454101
gen_0060,1803021045,bus_stop,הזמיר/הנשר,gis_osm_transport_free_1,cross_0022,208.3,False,False,road_00394,tertiary,220.1,False,0,4,16.6,0,0,0,35,"[""no_mapped_crossing_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (193408.744908 676902.160373),34.92823199950982,32.18532200063308
gen_0205,414496673,kindergarten,,gis_osm_pois_a_free_1,cross_0207,181.4,False,False,road_01560,tertiary,197.7,False,0,0,92.6,0,0,0,35,"[""no_mapped_crossing_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (193945.639759 676414.055226),34.93393819932583,32.180932700799985
gen_0004,12172541020,bus_stop,אנצו סירני/הכובשים,gis_osm_transport_free_1,cross_0108,165.7,False,False,road_01720,primary,164.3,False,0,4,0.0,0,0,0,35,"[""no_mapped_crossing_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (190118.454439 676253.878827),34.89336199951057,32.17939500063159
gen_0345,414496674,playground,,gis_osm_pois_a_free_1,cross_0207,165.1,False,False,road_01560,tertiary,196.6,False,0,0,92.6,0,0,0,35,"[""no_mapped_crossing_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (193964.289504 676406.572995),34.93413614947229,32.18086565066442
gen_0129,1803067144,bus_stop,עמק החולה/עמק זבולון,gis_osm_transport_free_1,cross_0207,164.8,False,False,road_01560,tertiary,250.3,False,0,0,92.6,0,0,0,35,"[""no_mapped_crossing_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (194057.131372 676428.779285),34.935119999509276,32.181068000633935
gen_0386,452934757,school,בית ספר יסודי דבורה עומר,gis_osm_pois_a_free_1,cross_0022,154.1,False,False,road_00669,secondary,159.3,False,0,4,16.6,0,0,0,35,"[""no_mapped_crossing_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (193304.971888 676828.277213),34.927133619222154,32.18465333517367
gen_0260,232408785,park,,gis_osm_landuse_a_free_1,cross_0228,148.0,False,True,road_01807,tertiary,73.3,True,0,6,0.0,0,0,0,35,"[""major_road_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (192825.795865 675294.655529),34.92209518979283,32.17081230554926
gen_0270,232410384,park,,gis_osm_landuse_a_free_1,cross_0060,143.0,False,True,road_01007,tertiary,131.8,True,0,2,6.1,0,0,0,35,"[""major_road_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (190765.650776 676166.11968),34.90022697901891,32.178620301096366
gen_0312,66215797,park,גן המגינים,gis_osm_landuse_a_free_1,cross_0258,140.3,False,True,road_01285,secondary,128.8,True,0,2,7.2,0,0,0,35,"[""major_road_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (190641.409166 676182.475624),34.898909139582386,32.17876461983306
gen_0267,232410378,park,,gis_osm_landuse_a_free_1,cross_0051,137.6,False,True,road_01285,secondary,128.2,True,0,2,9.3,0,0,0,35,"[""major_road_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (191262.807568 676012.981754),34.90550289845231,32.177251911809755
gen_0070,1803034624,bus_stop,דרך הפועל/דרך אלי הורוביץ,gis_osm_transport_free_1,cross_0328,137.3,False,True,road_00668,secondary,8.3,True,0,0,105.6,0,0,0,35,"[""major_road_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearest_crossing_detail_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (194075.003014 675882.034455),34.93532399950892,32.176138000634474
gen_0276,232761672,park,,gis_osm_landuse_a_free_1,cross_0235,131.2,False,True,road_00092,tertiary,70.4,True,0,6,0.0,0,0,0,35,"[""major_road_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (192659.895823 675625.05231),34.92032703300517,32.17378780033764
gen_0109,1803046507,bus_stop,משה דיין/רעם,gis_osm_transport_free_1,cross_0235,128.0,False,True,road_00092,tertiary,4.0,True,0,6,0.0,0,0,0,35,"[""major_road_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (192598.944718 675653.402336),34.91967999950927,32.174042000633726
gen_0349,489126576,playground,,gis_osm_pois_a_free_1,cross_0226,122.2,False,True,road_01633,secondary,91.3,True,0,6,0.0,0,0,0,35,"[""major_road_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (192923.627168 675516.487767),34.92312627145365,32.17281504149311
gen_0363,131641047,recreation_ground,ספורטק,gis_osm_landuse_a_free_1,cross_0025,116.7,False,True,road_00670,tertiary,55.8,True,0,5,5.6,0,0,0,35,"[""major_road_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (193529.392252 676618.485119),34.929519019970165,32.18276668091691
gen_0094,1803036303,bus_stop,זמיר/הנשר,gis_osm_transport_free_1,cross_0022,113.5,False,True,road_00669,secondary,129.7,True,0,4,16.6,0,0,0,35,"[""major_road_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (193377.572835 676808.75791),34.92790399950976,32.18447900063313
gen_0120,1803063341,bus_stop,כביש 55/דרך המוביל,gis_osm_transport_free_1,cross_0325,111.3,False,True,road_02097,trunk,5.3,True,0,0,83.2,0,0,0,35,"[""major_road_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearest_crossing_detail_tags_missing"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (193663.721585 675482.860379),34.93097399950878,32.17252900063457
gen_0044,1803003390,bus_stop,דוד רמז/טשרניחובסקי,gis_osm_transport_free_1,cross_0085,110.5,False,True,road_01988,tertiary,5.0,True,2,4,0.0,0,0,0,35,"[""major_road_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (191172.769327 677204.786196),34.90451299951082,32.187997000631356
gen_0387,5173163226,school,תיכון רבין,gis_osm_pois_free_1,cross_0039,105.7,False,True,road_02080,secondary,55.3,True,0,2,4.5,0,0,0,35,"[""major_road_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (191872.811526 676843.709767),34.91194679951034,32.18475830063213
gen_0087,1803035446,bus_stop,וייצמן/רוטשילד,gis_osm_transport_free_1,cross_0043,105.2,False,True,road_02398,secondary,0.6,True,0,2,0.0,0,0,0,35,"[""major_road_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (191659.688426 675772.257614),34.9097179995097,32.17509100063302
gen_0105,1803041861,bus_stop,טשרניחובסקי/סמילנסקי,gis_osm_transport_free_1,cross_0092,104.1,False,True,road_01009,primary,4.5,True,0,2,0.0,0,0,0,35,"[""major_road_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (190805.52112 676724.873927),34.90063299951063,32.183660000631576
gen_0277,233094217,park,,gis_osm_landuse_a_free_1,cross_0065,103.3,False,True,road_00758,tertiary,43.2,True,0,3,7.7,0,0,0,35,"[""major_road_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (190902.154093 675409.670152),34.90169690343799,32.171802323558296
gen_0264,232410369,park,,gis_osm_landuse_a_free_1,cross_0253,100.8,False,True,road_01492,secondary,88.9,True,0,2,10.8,0,0,0,35,"[""major_road_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (191207.411036 675788.743064),34.90492214949086,32.17522840081017
gen_0285,295023158,park,,gis_osm_landuse_a_free_1,cross_0105,100.5,False,True,road_00664,primary,64.9,True,0,4,0.0,0,0,0,35,"[""major_road_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (190277.686576 676278.143655),34.89504962848109,32.179617953910025
gen_0369,132204253,school,,gis_osm_pois_a_free_1,cross_0067,97.8,True,True,road_01509,secondary,73.5,True,0,2,0.0,0,0,0,35,"[""major_road_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (190421.752476 676018.972923),34.89658505316006,32.177284553749686
gen_0102,1803041782,bus_stop,טשרניחובסקי/ויצמן,gis_osm_transport_free_1,cross_0108,95.7,True,True,road_01720,primary,3.1,True,0,4,0.0,0,0,0,35,"[""major_road_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (190182.769403 676088.573522),34.894048999510424,32.17790600063178
gen_0171,5210720859,bus_stop,משה דיין/דקל,gis_osm_transport_free_1,cross_0286,95.1,True,True,road_02384,tertiary,5.2,True,0,6,5.3,0,0,0,35,"[""major_road_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (192580.379233 675623.399589),34.91948399950927,32.173771000633764
gen_0101,1803041780,bus_stop,טשרניחובסקי/ויצמן,gis_osm_transport_free_1,cross_0004,95.0,True,True,road_01719,primary,3.9,True,0,4,14.9,0,0,0,35,"[""major_road_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (190196.869839 676072.453386),34.89419899951044,32.177761000631804
gen_0326,1064180911,playground,,gis_osm_pois_a_free_1,cross_0025,94.3,True,True,road_00670,tertiary,72.5,True,0,5,5.6,0,0,0,35,"[""major_road_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (193491.368882 676599.51655),34.9291163495027,32.18259475066258
gen_0034,1803000260,bus_stop,אצטדיון לויטה/דרך הפועל,gis_osm_transport_free_1,cross_0023,93.8,True,True,road_00668,secondary,6.0,True,0,5,6.2,0,0,0,35,"[""major_road_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (193384.961607 676564.664156),34.92798899950961,32.182278000633374
gen_0272,232411201,park,,gis_osm_landuse_a_free_1,cross_0068,91.8,True,True,road_01491,secondary,57.2,True,0,2,0.0,0,0,0,35,"[""major_road_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (190456.403604 676158.157324),34.89694824002909,32.178540571967254
gen_0022,1802988026,bus_stop,איזור התעשיה כפר סבא,gis_osm_transport_free_1,cross_0294,91.4,True,True,road_02557,tertiary,86.0,True,0,0,163.6,0,0,0,35,"[""major_road_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearest_crossing_detail_tags_missing"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (193281.688325 676123.577391),34.92690599950934,32.17829800063373
gen_0086,1803035445,bus_stop,וייצמן/רוטשילד,gis_osm_transport_free_1,cross_0042,91.3,True,True,road_01492,secondary,3.2,True,0,2,0.0,0,0,0,35,"[""major_road_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (191641.723621 675759.332385),34.9095278995097,32.17497400063303
gen_0259,232408783,park,,gis_osm_landuse_a_free_1,cross_0247,87.5,True,True,road_01492,secondary,64.0,True,0,2,0.0,0,0,0,35,"[""major_road_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (191843.713121 675641.220306),34.9116729395485,32.173913871686345
gen_0173,5322574729,bus_stop,תיכון רבין/בן יהודה,gis_osm_transport_free_1,cross_0039,85.1,True,True,road_00669,secondary,8.2,True,0,2,4.5,0,0,0,35,"[""major_road_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (191911.40265 676913.655932),34.91235399951038,32.18539000063211
gen_0380,396196712,school,,gis_osm_pois_a_free_1,cross_0067,83.5,True,True,road_01509,secondary,66.8,True,0,2,0.0,0,0,0,35,"[""major_road_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (190437.430568 676021.646503),34.896751206110864,32.17730906770948
gen_0335,2211347517,playground,,gis_osm_pois_free_1,cross_0237,83.2,True,True,road_02397,tertiary,59.6,True,0,3,0.0,0,0,0,35,"[""major_road_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (192289.321562 675667.200793),34.91639679950941,32.17415900063352
gen_0249,232404691,park,,gis_osm_landuse_a_free_1,cross_0237,80.4,True,True,road_02398,secondary,59.7,True,0,3,0.0,0,0,0,35,"[""major_road_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (192284.332386 675661.874839),34.916344052419475,32.17411085216911
gen_0323,969908611,park,,gis_osm_landuse_a_free_1,cross_0206,78.1,True,True,road_01572,tertiary,79.5,True,0,0,120.6,0,0,0,35,"[""major_road_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (193580.055497 676400.15356),34.93006213745147,32.18079899160536
gen_0364,1038072099,school,"תיכון טכנולוגי אורט ע""ש יצחק שמיר",gis_osm_pois_a_free_1,cross_0285,77.9,True,True,road_02448,secondary,69.3,True,0,6,6.2,0,0,0,35,"[""major_road_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (192928.821465 675312.97688),34.92318698265659,32.170979955385874
gen_0184,1064176665,kindergarten,,gis_osm_pois_a_free_1,cross_0206,76.8,True,True,road_01572,tertiary,101.4,True,0,0,120.6,0,0,0,35,"[""major_road_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (193558.09062 676420.393056),34.92982868760902,32.180981000667515
gen_0355,844599671,playground,,gis_osm_pois_a_free_1,cross_0207,69.6,True,True,road_01560,tertiary,72.3,True,0,0,92.6,0,0,0,35,"[""major_road_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (193978.46586 676268.043683),34.934290155041005,32.17961675071315
gen_0185,1064176666,kindergarten,,gis_osm_pois_a_free_1,cross_0206,66.5,True,True,road_01572,tertiary,124.4,True,0,0,120.6,0,0,0,35,"[""major_road_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (193535.139719 676420.196654),34.929585335148246,32.18097870109863
gen_0229,129437648,park,גן הזיכרון,gis_osm_landuse_a_free_1,cross_0296,65.6,True,True,road_02401,secondary,62.2,True,0,3,0.0,0,0,0,35,"[""major_road_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (192333.481707 675507.0556),34.91686954939122,32.172715918890226
gen_0325,1064176672,playground,,gis_osm_pois_a_free_1,cross_0206,64.7,True,True,road_01572,tertiary,79.9,True,0,0,120.6,0,0,0,35,"[""major_road_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (193579.756573 676360.150819),34.9300600495106,32.180438250649054
gen_0091,1803035510,bus_stop,ויצמן/גייסות השריון,gis_osm_transport_free_1,cross_0306,63.0,True,True,road_01634,secondary,4.1,True,0,2,0.0,0,0,0,35,"[""major_road_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (192650.515352 675502.784791),34.92023099950918,32.172685000633926
gen_0146,1803094273,bus_stop,תיכון רבין/החי״ש,gis_osm_transport_free_1,cross_0039,60.7,True,True,road_00110,tertiary,6.7,True,0,2,4.5,0,0,0,35,"[""major_road_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (191961.833582 676801.073793),34.912891999510265,32.18437600063224
gen_0186,1064176667,kindergarten,,gis_osm_pois_a_free_1,cross_0206,60.2,True,True,road_01572,tertiary,101.3,True,0,0,120.6,0,0,0,35,"[""major_road_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""pilot_boundary_osm_geofabrik_not_official"", ""nearby_sidewalk_tags_missing"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (193558.198106 676398.908673),34.9298304087535,32.18078726270128
