source_dataset_id,source_file_name,source_layer,osm_id,code,fclass,population,name,name_search,bbox_min_lon,bbox_min_lat,bbox_max_lon,bbox_max_lat,pbf_enriched_workspace_id,route_aware_workspace_id,source_gis_modified
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,80299720,1003,village,0,גלגל,גלגל  80299720,35.4423907,31.9979564,35.4468593,32.0031915,safe_access_pilot_80299720_pbf_enriched_v001,safe_access_pilot_80299720_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,80301461,1003,village,0,נתיב הגדוד,נתיב הגדוד  80301461,35.4390064,31.9838441,35.4513857,31.9937356,safe_access_pilot_80301461_pbf_enriched_v001,safe_access_pilot_80301461_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,80415423,1003,village,0,בית ינאי,בית ינאי  80415423,34.8592929,32.3692207,34.8657490,32.3854245,safe_access_pilot_80415423_pbf_enriched_v001,safe_access_pilot_80415423_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,80417761,1003,village,0,בית חרות,בית חרות  80417761,34.8713003,32.3738123,34.8756917,32.3768564,safe_access_pilot_80417761_pbf_enriched_v001,safe_access_pilot_80417761_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,80417972,1003,village,0,חופית,חופית  80417972,34.8696212,32.3835196,34.8804359,32.3883500,safe_access_pilot_80417972_pbf_enriched_v001,safe_access_pilot_80417972_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,80417973,1003,village,0,כפר ויתקין,כפר ויתקין  80417973,34.8650080,32.3765248,34.8839764,32.3853679,safe_access_pilot_80417973_pbf_enriched_v001,safe_access_pilot_80417973_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,80418471,1003,village,0,אלישיב,אלישיב  80418471,34.9075854,32.3756783,34.9122333,32.3856138,safe_access_pilot_80418471_pbf_enriched_v001,safe_access_pilot_80418471_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,80418849,1003,village,0,כפר הרא״ה,כפר הרא״ה  80418849,34.9073869,32.3853682,34.9167414,32.3940716,safe_access_pilot_80418849_pbf_enriched_v001,safe_access_pilot_80418849_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,80420577,1003,village,0,גבעת חיים (איחוד),גבעת חיים (איחוד)  80420577,34.9276143,32.3949076,34.9373246,32.4046362,safe_access_pilot_80420577_pbf_enriched_v001,safe_access_pilot_80420577_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,80420581,1003,village,0,חרב לאת,חרב לאת  80420581,34.9135166,32.3986204,34.9257063,32.4055606,safe_access_pilot_80420581_pbf_enriched_v001,safe_access_pilot_80420581_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,80420588,1003,village,0,אליכין,אליכין  80420588,34.9167803,32.4038076,34.9330821,32.4118019,safe_access_pilot_80420588_pbf_enriched_v001,safe_access_pilot_80420588_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,80420600,1003,village,0,חיבת ציון,חיבת ציון  80420600,34.9078705,32.3939257,34.9199731,32.4037565,safe_access_pilot_80420600_pbf_enriched_v001,safe_access_pilot_80420600_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,80423868,1003,village,0,ביתן אהרן,ביתן אהרן  80423868,34.8659859,32.3632455,34.8719475,32.3680630,safe_access_pilot_80423868_pbf_enriched_v001,safe_access_pilot_80423868_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,80424096,1003,village,0,חבצלת השרון,חבצלת השרון  80424096,34.8581384,32.3578615,34.8668668,32.3633044,safe_access_pilot_80424096_pbf_enriched_v001,safe_access_pilot_80424096_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,80424097,1003,village,0,צוקי ים,צוקי ים  80424097,34.8574349,32.3591253,34.8591339,32.3623420,safe_access_pilot_80424097_pbf_enriched_v001,safe_access_pilot_80424097_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,80457968,1003,village,0,"ייט""ב","ייט""ב  80457968",35.4220122,31.9452252,35.4268523,31.9487704,safe_access_pilot_80457968_pbf_enriched_v001,safe_access_pilot_80457968_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,81026294,1003,village,0,גיתית,גיתית  81026294,35.3936247,32.0996446,35.3985374,32.1045544,safe_access_pilot_81026294_pbf_enriched_v001,safe_access_pilot_81026294_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,81044843,1003,village,0,נצר סרני,נצר סרני  81044843,34.8186144,31.9195449,34.8300151,31.9287537,safe_access_pilot_81044843_pbf_enriched_v001,safe_access_pilot_81044843_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,81373469,1003,village,0,נווה איתן,נווה איתן  81373469,35.5275092,32.4892408,35.5372290,32.4945378,safe_access_pilot_81373469_pbf_enriched_v001,safe_access_pilot_81373469_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,81373536,1003,village,0,מעוז חיים,מעוז חיים  81373536,35.5468587,32.4903099,35.5538978,32.4964214,safe_access_pilot_81373536_pbf_enriched_v001,safe_access_pilot_81373536_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,81373593,1003,village,0,כפר רופין,כפר רופין  81373593,35.5529820,32.4533134,35.5602721,32.4621940,safe_access_pilot_81373593_pbf_enriched_v001,safe_access_pilot_81373593_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,81373644,1003,village,0,שדה אליהו,שדה אליהו  81373644,35.5087192,32.4362079,35.5194384,32.4454147,safe_access_pilot_81373644_pbf_enriched_v001,safe_access_pilot_81373644_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,81373804,1003,village,0,שלוחות,שלוחות  81373804,35.4765460,32.4681209,35.4865326,32.4756542,safe_access_pilot_81373804_pbf_enriched_v001,safe_access_pilot_81373804_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,81373818,1003,village,0,רשפים,רשפים  81373818,35.4728498,32.4779980,35.4817638,32.4845719,safe_access_pilot_81373818_pbf_enriched_v001,safe_access_pilot_81373818_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,81373846,1003,village,0,בית אלפא,בית אלפא  81373846,35.4270786,32.5115967,35.4375331,32.5224261,safe_access_pilot_81373846_pbf_enriched_v001,safe_access_pilot_81373846_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,81373863,1003,village,0,חפציבה,חפציבה  81373863,35.4191518,32.5149912,35.4295967,32.5227364,safe_access_pilot_81373863_pbf_enriched_v001,safe_access_pilot_81373863_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,81374645,1003,village,0,יזרעאל,יזרעאל  81374645,35.3148125,32.5584229,35.3270276,32.5689292,safe_access_pilot_81374645_pbf_enriched_v001,safe_access_pilot_81374645_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,81641264,1003,village,0,גן נר,גן נר  81641264,35.3304464,32.5239231,35.3447750,32.5382975,safe_access_pilot_81641264_pbf_enriched_v001,safe_access_pilot_81641264_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,81641305,1003,village,0,صندلة,صندلة  81641305,35.3207281,32.5198754,35.3260335,32.5252186,safe_access_pilot_81641305_pbf_enriched_v001,safe_access_pilot_81641305_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,81641391,1003,village,0,מגן שאול,מגן שאול  81641391,35.3006379,32.5165179,35.3128860,32.5254683,safe_access_pilot_81641391_pbf_enriched_v001,safe_access_pilot_81641391_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,81774941,1003,village,0,עופר,עופר  81774941,34.9774047,32.6175426,34.9861454,32.6274712,safe_access_pilot_81774941_pbf_enriched_v001,safe_access_pilot_81774941_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,81807627,1003,village,719,משמר הירדן,משמר הירדן  81807627,35.5948558,33.0001763,35.6049973,33.0092668,safe_access_pilot_81807627_pbf_enriched_v001,safe_access_pilot_81807627_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,81807739,1003,village,702,מחניים,מחניים  81807739,35.5666386,32.9858646,35.5769308,32.9917428,safe_access_pilot_81807739_pbf_enriched_v001,safe_access_pilot_81807739_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,81808024,1003,village,1470,איילת השחר,איילת השחר  81808024,35.5719425,33.0195536,35.5823954,33.0287898,safe_access_pilot_81808024_pbf_enriched_v001,safe_access_pilot_81808024_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,81808323,1003,village,329,גונן,גונן  81808323,35.6427613,33.1170559,35.6488324,33.1289294,safe_access_pilot_81808323_pbf_enriched_v001,safe_access_pilot_81808323_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,82162815,1003,village,0,אילניה,אילניה  82162815,35.4006014,32.7491600,35.4107068,32.7610372,safe_access_pilot_82162815_pbf_enriched_v001,safe_access_pilot_82162815_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,82198881,1003,village,0,דליה,דליה  82198881,35.0662582,32.5854936,35.0816737,32.5932359,safe_access_pilot_82198881_pbf_enriched_v001,safe_access_pilot_82198881_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,82223206,1003,village,0,בת שלמה,בת שלמה  82223206,35.0003059,32.5954164,35.0071683,32.6048503,safe_access_pilot_82223206_pbf_enriched_v001,safe_access_pilot_82223206_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,82224468,1003,village,0,מעיין צבי,מעיין צבי  82224468,34.9380546,32.5639040,34.9430316,32.5707834,safe_access_pilot_82224468_pbf_enriched_v001,safe_access_pilot_82224468_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,82225730,1003,village,0,רמת השופט,רמת השופט  82225730,35.0921938,32.6068267,35.1008901,32.6148511,safe_access_pilot_82225730_pbf_enriched_v001,safe_access_pilot_82225730_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,82234044,1003,village,0,רמות מנשה,רמות מנשה  82234044,35.0511075,32.5927579,35.0638120,32.6009179,safe_access_pilot_82234044_pbf_enriched_v001,safe_access_pilot_82234044_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,82246723,1010,suburb,0,רמת אפעל,רמת אפעל  82246723,34.8301259,32.0414405,34.8395425,32.0533693,safe_access_pilot_82246723_pbf_enriched_v001,safe_access_pilot_82246723_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,82284859,1003,village,0,חפץ חיים,חפץ חיים  82284859,34.7968389,31.7847198,34.8055484,31.7934101,safe_access_pilot_82284859_pbf_enriched_v001,safe_access_pilot_82284859_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,82284914,1003,village,0,בני ראם,בני ראם  82284914,34.7825642,31.7618866,34.8004860,31.7760645,safe_access_pilot_82284914_pbf_enriched_v001,safe_access_pilot_82284914_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,82284957,1003,village,0,רבדים,רבדים  82284957,34.8103294,31.7686374,34.8213062,31.7770709,safe_access_pilot_82284957_pbf_enriched_v001,safe_access_pilot_82284957_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,82487456,1003,village,0,משאבי שדה,משאבי שדה  82487456,34.7832040,30.9992772,34.7897839,31.0092256,safe_access_pilot_82487456_pbf_enriched_v001,safe_access_pilot_82487456_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,82487457,1003,village,0,טללים,טללים  82487457,34.7669382,30.9885707,34.7749725,30.9953867,safe_access_pilot_82487457_pbf_enriched_v001,safe_access_pilot_82487457_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,82487469,1003,village,0,רביבים,רביבים  82487469,34.7167240,31.0384384,34.7281186,31.0470441,safe_access_pilot_82487469_pbf_enriched_v001,safe_access_pilot_82487469_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,82487485,1003,village,0,צאלים,צאלים  82487485,34.5306647,31.1992847,34.5386282,31.2073814,safe_access_pilot_82487485_pbf_enriched_v001,safe_access_pilot_82487485_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,82487534,1003,village,0,גבולות,גבולות  82487534,34.4603163,31.2068298,34.4702678,31.2135853,safe_access_pilot_82487534_pbf_enriched_v001,safe_access_pilot_82487534_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,82487540,1003,village,0,אוהד,אוהד  82487540,34.4278568,31.2337732,34.4357829,31.2413225,safe_access_pilot_82487540_pbf_enriched_v001,safe_access_pilot_82487540_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,82487548,1003,village,0,תלמי אליהו,תלמי אליהו  82487548,34.4244925,31.2251883,34.4332397,31.2329222,safe_access_pilot_82487548_pbf_enriched_v001,safe_access_pilot_82487548_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,82487550,1003,village,0,שדה ניצן,שדה ניצן  82487550,34.4142018,31.2234202,34.4242273,31.2358894,safe_access_pilot_82487550_pbf_enriched_v001,safe_access_pilot_82487550_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,82487565,1003,village,0,צוחר,צוחר  82487565,34.4203799,31.2312301,34.4291666,31.2398725,safe_access_pilot_82487565_pbf_enriched_v001,safe_access_pilot_82487565_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,82487628,1003,village,0,עמיעוז,עמיעוז  82487628,34.4072770,31.2443707,34.4183389,31.2515648,safe_access_pilot_82487628_pbf_enriched_v001,safe_access_pilot_82487628_route_aware_v001,False
israel-and-palestine-260521-free-shp-zip,israel-and-palestine-260521-free.shp.zip,gis_osm_places_a_free_1,82487630,1003,village,0,מבטחים,מבטחים  82487630,34.4013983,31.2329914,34.4148960,31.2464302,safe_access_pilot_82487630_pbf_enriched_v001,safe_access_pilot_82487630_route_aware_v001,False
