transit_stop_id,osm_id,name,nearest_crossing_id,nearest_crossing_m,crossing_within_150m,route_nearest_crossing_id,route_nearest_crossing_m,route_vs_straight_ratio,nearest_major_road_class,nearest_major_road_m,major_road_within_150m,signals_within_50m,traffic_calming_within_100m,base_risk_score,transit_review_priority_score,transit_access_flags,data_quality_flags,review_wording,geometry_wkt,lon,lat
gen_0102,1803041782,טשרניחובסקי/ויצמן,cross_0108,95.7,True,cross_0108,98.8,1.03,primary,3.1,True,0,0,35,35,"[""major_road_within_150m"", ""no_mapped_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (190182.769403 676088.573522),34.894048999510424,32.17790600063178
gen_0173,5322574729,תיכון רבין/בן יהודה,cross_0039,85.1,True,cross_0119,98.4,1.09,secondary,8.2,True,0,0,35,35,"[""major_road_within_150m"", ""no_mapped_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (191911.40265 676913.655932),34.91235399951038,32.18539000063211
gen_0086,1803035445,וייצמן/רוטשילד,cross_0042,91.3,True,cross_0042,94.4,1.03,secondary,3.2,True,0,0,35,35,"[""major_road_within_150m"", ""no_mapped_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (191641.723621 675759.332385),34.9095278995097,32.17497400063303
gen_0025,1802992660,שד׳ מנחם בגין/משה סנה,cross_0034,55.8,True,cross_0081,84.8,1.06,secondary,4.9,True,0,0,35,35,"[""major_road_within_150m"", ""no_mapped_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (190601.73218 677357.652538),34.89845299951113,32.189361000630846
gen_0146,1803094273,תיכון רבין/החי״ש,cross_0039,60.7,True,cross_0039,68.7,1.13,tertiary,6.7,True,0,0,35,35,"[""major_road_within_150m"", ""no_mapped_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (191961.833582 676801.073793),34.912891999510265,32.18437600063224
gen_0091,1803035510,ויצמן/גייסות השריון,cross_0306,63.0,True,cross_0306,67.0,1.06,secondary,4.1,True,0,0,35,35,"[""major_road_within_150m"", ""no_mapped_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (192650.515352 675502.784791),34.92023099950918,32.172685000633926
gen_0128,1803067142,עמק החולה/משעול עמק חפר,cross_0207,31.7,True,cross_0207,65.7,2.07,tertiary,61.3,True,0,0,35,35,"[""high_network_detour_ratio"", ""major_road_within_150m"", ""no_mapped_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (194047.510777 676232.501383),34.93502319950916,32.17929780063412
gen_0090,1803035487,תחנה מרכזית כפ״ס/ויצמן,cross_0244,56.7,True,cross_0244,64.9,1.14,secondary,8.8,True,0,0,35,35,"[""major_road_within_150m"", ""no_mapped_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (192132.1781 675620.60415),34.914731999509435,32.173735000633485
gen_0133,1803080757,קניון ג׳י/וייצמן,cross_0208,40.9,True,cross_0218,62.8,1.37,secondary,9.8,True,3,0,35,35,"[""major_road_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (193258.089615 675238.605064),34.92667999950878,32.17031700063454
gen_0141,1803086660,שד׳ מנחם בגין/משה סנה,cross_0080,59.5,True,cross_0080,61.9,1.04,secondary,2.5,True,0,0,35,35,"[""major_road_within_150m"", ""no_mapped_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (190704.161022 677264.211525),34.89954199951103,32.188521000631
gen_0093,1803035562,ויצמן/ירושלים,cross_0047,57.7,True,cross_0047,61.6,1.07,secondary,4.1,True,0,0,35,35,"[""major_road_within_150m"", ""no_mapped_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (191352.211273 675837.322369),34.906455999509845,32.17567010063274
gen_0078,1803035364,קניון ערים/וייצמן,cross_0062,55.9,True,cross_0062,59.6,1.07,secondary,3.8,True,1,0,35,35,"[""major_road_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (191105.42266 675927.033485),34.90383669950999,32.176472900632525
gen_0024,1802992658,שד׳ מנחם בגין/טשרניחובסקי,cross_0083,50.1,True,cross_0083,59.6,1.19,secondary,10.7,True,0,0,35,35,"[""major_road_within_150m"", ""no_mapped_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (191067.574308 677120.246908),34.90339999951079,32.18723200063137
gen_0164,5210718189,תחנה מרכזית כפ״ס/הורדה,cross_0166,35.0,True,cross_0166,57.4,1.64,secondary,17.7,True,2,0,35,35,"[""high_network_detour_ratio"", ""major_road_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (192099.206418 675670.151081),34.914380999509476,32.17418100063338
gen_0098,1803041723,טשרניחובסקי/שד׳ מנחם בגין,cross_0020,50.6,True,cross_0020,55.7,1.10,primary,2.0,True,0,0,35,35,"[""major_road_within_150m"", ""no_mapped_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (191069.89737 677040.508361),34.90342699951075,32.18651300063145
gen_0008,12172561601,וייצמן/משה דיין,cross_0279,50.6,True,cross_0231,54.9,1.02,secondary,1.3,True,0,0,35,35,"[""major_road_within_150m"", ""no_mapped_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (192504.692516 675535.551573),34.91868399950925,32.17297700063379
gen_0088,1803035458,תחנה מרכזית כפ״ס/ויצמן,cross_0243,52.8,True,cross_0243,54.4,1.03,secondary,1.6,True,0,0,35,35,"[""major_road_within_150m"", ""no_mapped_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (192141.478386 675641.870502),34.91482999950944,32.173927000633476
gen_0163,5210718134,קניון אושילנד/עתיר ידע,cross_0333,50.7,True,cross_0333,52.8,1.04,tertiary,2.3,True,0,0,35,35,"[""major_road_within_150m"", ""no_mapped_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (193417.125753 674805.715504),34.92837789950844,32.16641700063504
gen_0149,1803094968,תע״ש/ויצמן,cross_0225,50.1,True,cross_0312,52.7,1.01,tertiary,0.7,True,0,0,35,35,"[""major_road_within_150m"", ""no_mapped_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (193061.667428 675401.793164),34.92459299950897,32.17178400063428
gen_0081,1803035375,וייצמן/נורדאו,cross_0305,50.5,True,cross_0304,52.6,1.04,secondary,2.2,True,0,0,35,35,"[""major_road_within_150m"", ""no_mapped_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (192658.481379 675483.468453),34.92031599950914,32.17251100063394
gen_0148,1803094517,תל חי/הבנים,cross_0163,50.1,True,cross_0163,52.5,1.05,tertiary,2.5,True,0,0,35,35,"[""major_road_within_150m"", ""no_mapped_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (192045.432927 675595.443632),34.91381299950944,32.173506000633445
gen_0099,1803041729,טשרניחובסקי/בן יהודה,cross_0020,41.6,True,cross_0088,49.8,1.14,primary,6.6,True,1,0,35,35,"[""major_road_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (191099.221596 677038.984741),34.903737999510746,32.18650000063146
gen_0073,1803035190,ויצמן/התע״ש,cross_0284,44.8,True,cross_0284,47.7,1.06,secondary,0.5,True,1,0,35,35,"[""major_road_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (193063.596573 675309.414704),34.92461599950888,32.17095100063435
gen_0029,1802996767,בי״ח מאיר/טשרניחובסקי,cross_0098,41.0,True,cross_0098,44.8,1.09,primary,4.0,True,1,0,35,35,"[""major_road_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (190523.23878 676452.545646),34.89764799951055,32.18119700063167
gen_0131,1803077577,קאנטרי קלאב/הזמיר,cross_0024,37.0,True,cross_0270,44.8,1.15,tertiary,47.3,True,2,0,35,35,"[""major_road_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (193405.282417 676728.954886),34.928199999509715,32.183760000633235
gen_0180,7941723563,וייצמן/הגליל,cross_0296,43.4,True,cross_0296,44.6,1.03,secondary,1.3,True,0,0,35,35,"[""major_road_within_150m"", ""no_mapped_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (192372.905737 675561.518549),34.9172859995093,32.17320800063368
gen_0080,1803035373,וייצמן/גורדון,cross_0260,39.0,True,cross_0260,44.5,1.14,secondary,6.0,True,1,0,35,35,"[""major_road_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (190716.258823 676008.647382),34.899707999510184,32.1771990006322
gen_0166,5210718622,קניון אושילנד/עתיר ידע,cross_0338,36.2,True,cross_0338,44.5,1.23,tertiary,8.4,True,2,0,35,35,"[""major_road_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (193434.404561 674698.438293),34.92856399950836,32.165450000635175
gen_0084,1803035410,וייצמן/ירושלים,cross_0048,42.9,True,cross_0048,44.4,1.04,secondary,1.6,True,1,0,35,35,"[""major_road_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (191343.115902 675856.520915),34.90635899950987,32.17584300063274
gen_0030,1802996768,בי״ח מאיר/טשרניחובסקי,cross_0011,38.6,True,cross_0011,42.8,1.11,primary,4.5,True,2,0,35,35,"[""major_road_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (190536.2088 676436.872768),34.89778599951055,32.18105600063167
gen_0035,1803000264,בן יהודה/דרך הפועל,cross_0025,39.6,True,cross_0025,42.0,1.06,tertiary,7.4,True,0,0,35,35,"[""major_road_within_150m"", ""no_mapped_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_major_road_maxspeed_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (193460.942983 676663.052774),34.92879199950965,32.18316700063334
gen_0145,1803093577,ת. רכבת סוקולוב,cross_0341,26.7,True,cross_0342,37.6,1.38,secondary,89.5,True,0,0,35,35,"[""major_road_within_150m"", ""no_mapped_signal_within_50m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (190932.916552 675243.763253),34.90202799950962,32.17030700063306
gen_0135,1803081722,ויצמן/זאב גלר,cross_0067,34.4,True,cross_0068,37.4,1.06,secondary,2.4,True,2,0,35,35,"[""major_road_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (190477.611127 676095.600689),34.89717499951032,32.17797700063196
gen_0142,1803093419,וייצמן/הגליל,cross_0288,33.7,True,cross_0240,37.3,1.09,secondary,3.3,True,2,0,35,35,"[""major_road_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""nearest_crossing_detail_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (192248.452142 675613.638241),34.9159649995094,32.17367500063355
gen_0110,1803047092,קניון ג׳י/כביש 55,cross_0314,35.4,True,cross_0314,36.3,1.02,trunk,8.2,True,1,0,35,35,"[""major_road_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (193493.207148 675266.500354),34.92917199950872,32.170574000634694
gen_0082,1803035397,וייצמן/התע״ש,cross_0310,32.1,True,cross_0310,35.0,1.09,secondary,1.6,True,3,0,35,35,"[""major_road_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (192988.334781 675383.797744),34.92381599950897,32.171620000634235
gen_0085,1803035432,קניון ערים/וייצמן,cross_0052,28.9,True,cross_0052,32.9,1.14,secondary,4.3,True,3,0,35,35,"[""major_road_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (191032.001108 675924.388912),34.90305829951002,32.17644720063248
gen_0009,12172561701,וייצמן/אלקלעי,cross_0310,26.8,True,cross_0282,30.9,1.15,secondary,6.6,True,6,0,35,35,"[""major_road_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (192991.22916 675372.479163),34.92384699950897,32.17151800063425
gen_0089,1803035484,ויצמן/זאב גלר,cross_0067,26.6,True,cross_0067,29.6,1.11,secondary,3.2,True,2,0,35,35,"[""major_road_within_150m"", ""no_mapped_traffic_calming_within_100m_weak_indicator""]","[""cycleway_class_included_as_proxy_may_overestimate_walk_access"", ""motorway_trunk_track_classes_excluded_from_walk_proxy"", ""nearby_lit_tags_missing"", ""nearby_major_road_maxspeed_missing"", ""nearby_sidewalk_tags_missing"", ""pilot_boundary_osm_geofabrik_not_official"", ""route_network_proxy_from_osm_roads_not_verified_walk_route""]",This location has infrastructure risk indicators and should be reviewed on-site.,POINT (190477.085734 676076.7504),34.89716999951032,32.177807000631965
